sample_id,split,age_group,gender,situation_keyword,physical_disease,emotion_major,emotion_minor,service_label,text,persona_id,talk_id,emotion_code,situation_code
train-003573,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,신이 난,HAPPY,그동안 남자친구 집안에서 결혼을 반대했었는데 결국 허락하셨어! 응! 내가 부족한 것처럼 느껴져서 자신감도 없고 우울했었는데 이제 좀 살 것 같아. 물론이지. 가족들 설득하느라 남자친구가 애를 많이 썼어.,Pro_05279,Pro_05279_00003,E68,S05_D02
train-004866,train,청년,남성,"진로,취업,직장",해당없음,기쁨,흥분,HAPPY,대박이야 대박! 내가 지원한 회사 두 곳에 다 합격했어! 그런데 어디로 갈지 고민이 되네. 고마워. 어느 회사를 선택할지 너무 고민되는데 내 마음이 이끌리는 선택을 하는 게 맞겠지?,Pro_03836,Pro_03836_00008,E65,S06_D02
train-000837,train,청소년,남성,학교폭력/따돌림,해당없음,기쁨,감사하는,HAPPY,보건 선생님이 내가 양호실에 자주 찾아오는 걸 보고 학교 폭력 신고를 해 주셨어. 선생님 덕분에 이 무섭고 아픈 굴레에서 벗어났으니 정말 감사했지. 내가 직접 만든 쿠키를 선물해 드리려고 해.,Pro_00352,Pro_00352_00008,E61,S03_D02
train-025736,train,노년,여성,"건강,죽음",만성질환 무,기쁨,감사하는,HAPPY,자식들이 내 건강을 잘 챙겨줘서 이렇게 건강하게 살고 있어. 너무 행복해. 자식들 덕분에 행복한데 요즘은 코로나로 자주 못 봐서 아쉬워. 영상통화를 매일 최소 일 분 이상은 해봐야겠어.,Pro_12232,Pro_12232_00014,E61,S11_D02
train-004152,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,기쁨,HAPPY,남자친구가 생기니 하루하루가 너무 행복해. 특히 취미가 같아서 더욱 대화가 잘 통해. 응. 이렇게 무엇이든 잘 통하는 남자를 만난 건 정말 행운이야.,Pro_05271,Pro_05271_00020,E60,S05_D02
train-037584,train,청소년,여성,학교폭력/따돌림,해당없음,기쁨,흥분,HAPPY,교실에서 왕따 당하는 친구가 있어. 어떻게 같은 친구끼리 그럴 수가 있지? 이건 말도 안되는 일이야. 내일 선생님께 이야기 드려야겠어.,Pro_01916,Pro_01916_00002,E65,S03_D02
train-036736,train,청소년,남성,가족관계,해당없음,기쁨,느긋,HAPPY,엄마가 주말에 캠핑 갈 예정이라고 하는데 정말 행복해. 부친이 바쁘셔서 그러지 못했는데 이젠 가능하게 됐어. 일부러 이번에 부친이 캠핑카 구매한 뒤로 처음가. 기대돼.,Pro_00117,Pro_00117_00010,E66,S01_D02
train-022358,train,청년,여성,대인관계,해당없음,기쁨,기쁨,HAPPY,정말로 친한 친구가 이번에 결혼한다고 하는데 아주 기뻐. 이 친구는 너무 소중한 친구인데 자기는 빨리 결혼해서 아이를 낳고 싶다고 했거든. 아주 잘 됐지. 친한 친구를 위해 작은 선물을 준비할거야.,Pro_05151,Pro_05151_00029,E60,S04_D02
train-032861,train,청년,여성,"진로,취업,직장",해당없음,기쁨,느긋,HAPPY,이직 성공해서 마음이 느긋해졌어. 예전 회사는 쉴 틈 없이 일했거든. 종일 일하고 화장실도 미뤄서 갔는데. 이직하면서 쉬면서 일할 수 있고 일에 대한 부담도 줄어서 좋아.,Pro_05397,Pro_05397_00036,E66,S06_D02
train-028820,train,청년,남성,"진로,취업,직장",해당없음,기쁨,흥분,HAPPY,삼한그룹 원서 넣었던 거 서류전형 합격했어. 서류전형 합격했으니 임원 면접이 남았는데 이번엔 감이 좋아. 세상을 다 얻은 것만 같을 거야. 나도 엄연히 직장이 있다고 소리칠 거 같아.,Pro_03836,Pro_03836_00012,E65,S06_D02
train-036410,train,청소년,여성,학업 및 진로,해당없음,기쁨,자신하는,HAPPY,나 이번 영어단어 평가에서 백 점 받을 수 있을 것 같아! 열 번도 넘게 반복해서 암기했어. 헷갈리는 단어 위주로 몇번 더 되풀이해서 외워야겠지.,Pro_01800,Pro_01800_00007,E69,S02_D02
train-001029,train,노년,여성,"건강,죽음",만성질환 무,기쁨,감사하는,HAPPY,오랫동안 못 만났던 친구들이 다들 건강히 잘살고 있어 감사해. 다들 나이 들어 보이기는 해도 아픈 데 없이 잘 지내고 있어서 든든해. 자주 만나 소풍도 다니고 서로 챙겨주면서 지내고 싶어.,Pro_12232,Pro_12232_00010,E61,S11_D02
train-007018,train,청년,남성,"진로,취업,직장",해당없음,기쁨,신이 난,HAPPY,나 드디어 원하는 직장에 취직했어. 너무 기분이 좋고 신이 나. 이제부터 시작이니 더욱 노력해야겠어.,Pro_03839,Pro_03839_00001,E68,S06_D02
train-026266,train,청년,여성,대인관계,해당없음,기쁨,만족스러운,HAPPY,나 새로 들어간 회사에 팀원들 성격이 다 좋은 거 같아. 이직하길 잘 한 것 같아.,Pro_05155,Pro_05155_00002,E64,S04_D02
train-037424,train,청소년,여성,가족관계,해당없음,기쁨,자신하는,HAPPY,우리 가족은 참 화목한것 같애. 부모님도 나와 동생을 잘 보살펴주시고 멋진데도 같이 가줘. 글쎄 그냥 앞으로도 이렇게 즐거우면 좋겠어,Pro_01680,Pro_01680_00017,E69,S01_D02
train-023781,train,청년,여성,대인관계,해당없음,기쁨,흥분,HAPPY,친구가 이번에 내 건강을 위해 건강식품을 많이 보내주었어. 내가 정말 아끼는 친구야. 항상 연락도 먼저 해주고 관심을 가져주는 친구지. 그럼. 항상 내가 힘들 때 먼저 손 내밀어준 친구여서 내일 술 한 잔 사주려고 해.,Pro_05156,Pro_05156_00032,E65,S04_D02
train-027940,train,청년,여성,대인관계,해당없음,기쁨,느긋,HAPPY,우리 가족은 식사 중에 텔레비전을 보기보다 대화하면서 천천히 음식을 먹는 편이야. 주로 회사 일이나 친구 이야기지 근데 요즘 아빠가 회사에 곤란한 일이 많으신 것 같아. 그냥 지금처럼 같이 식사하고 대화하면서 아버지 이야기 많이 들어드리는 게 좋을까 싶어,Pro_05157,Pro_05157_00027,E66,S04_D02
train-008780,train,청년,여성,"진로,취업,직장",해당없음,기쁨,기쁨,HAPPY,드디어 취업했어! 못 할 줄 알았는데 정말 다행이야. 이번 취업 시장이 너무 힘들었는데 취업이 돼서 정말 기뻐. 열심히 일해서 갖고 싶은 걸 살 거야.,Pro_05391,Pro_05391_00018,E60,S06_D02
train-009473,train,중년,남성,"대인관계(부부, 자녀)",해당없음,기쁨,기쁨,HAPPY,다음 주 딸아이랑 좋아하는 가수 콘서트에 가기로 했어. 사실 몇 달 동안 사이가 안 좋았는데 얼마 전에 다시 풀렸어. 응. 내가 요즘 비티에스 음악을 좋아하는데 딸아이랑 그 얘기 하다가 보니까 자연스럽게 가까워졌네.,Pro_07071,Pro_07071_00003,E60,S07_D02
train-002488,train,청년,남성,"연애,결혼,출산",해당없음,기쁨,감사하는,HAPPY,아이가 생겼어. 큰 선물을 준 아내에게 무엇을 해주는 게 좋을까? 응. 뭘 해줘야 할지 고민이네. 그러고 보니 손편지를 써준 지 오래된 거 같은데 편지를 써야겠다.,Pro_03712,Pro_03712_00007,E61,S05_D02
train-022103,train,청년,남성,"연애,결혼,출산",해당없음,기쁨,만족스러운,HAPPY,여자친구가 기뻐했으니 오늘 내가 준비한 데이트 코스는 성공이다. 가끔은 먹고 싶은 게 달라도 서로 양보하고 싸우지 않아. 서로 번갈아서 자기가 원하는 걸 하는 건 어떨지 대화해 보려고 해.,Pro_03715,Pro_03715_00017,E64,S05_D02
train-010614,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,감사하는,HAPPY,결혼식 준비 비용으로 고민이 많았는데 부모님이 큰 도움을 주셨어. 우리 부부가 살 집을 마련해 주셨어. 부모님께 앞으로 더 잘해야지.,Pro_05272,Pro_05272_00003,E61,S05_D02
train-014836,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,만족스러운,HAPPY,지금 한창 결혼 준비 중인데 생각보다 순조로워. 다른 사람은 결혼 준비를 하면서 자주 싸운다고 그래서 걱정했거든. 생각보다 매끄럽게 진행되어 다행이야. 이대로 결혼 당일까지 아무 일 없이 진행해 나갈 거야.,Pro_05275,Pro_05275_00043,E64,S05_D02
train-002437,train,중년,남성,"재정,은퇴,노후준비",해당없음,기쁨,감사하는,HAPPY,이제 노후준비를 걱정할 나이가 되었네. 항상 내 옆에서 힘이 되어준 사람들에게 감사한 마음으로 살아야지.,Pro_07192,Pro_07192_00018,E61,S08_D02
train-018045,train,청소년,여성,가족관계,해당없음,기쁨,자신하는,HAPPY,언니가 요리사인데 언니에게 요리를 배워서 웬만한 요리는 자신 있어. 요리가 재미있어서 요리사인 언니에게 더 많이 배우고 싶어. 언니가 요리를 할 때 옆에서 지켜보고 영상을 찍어 돌려보면서 배우는 게 가장 좋은 방법인 것 같아.,Pro_01680,Pro_01680_00010,E69,S01_D02
train-018767,train,노년,여성,대인관계,만성질환 무,기쁨,자신하는,HAPPY,나는 오래된 친구들이 많아 지금 친한 친구들이고 몇 십 년은 된 친구들이야. 우리는 비밀이 없어. 다 옛날부터 친했으니까. 특별한 비결보다는 긴 시간이 우리의 우정을 이렇게 만들어 주었어.,Pro_11400,Pro_11400_00004,E69,S04_D02
train-002413,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,기쁨,HAPPY,나 어제 남자친구한테 프러포즈 받았어. 말로 표현할 수 없을 정도로 기뻐. 내년 봄에 결혼식을 할 예정이라서 이제부터 준비하려고 해.,Pro_05271,Pro_05271_00015,E60,S05_D02
train-020467,train,청년,남성,"진로,취업,직장",해당없음,기쁨,자신하는,HAPPY,나는 요즘 너무 자신감이 넘치는 거 같아. 회사 장기 프로젝트에 도전해 볼 사람 있냐는 질문에 자신 있게 손을 들었어. 장기 프로젝트라서 조금 걱정도 되지만 잘 할 수 있을 것 같아.,Pro_03840,Pro_03840_00004,E69,S06_D02
train-032166,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,감사하는,HAPPY,잘해주지 못 했는데도 착하게 자라준 딸에게 고마워. 딸에게 이런 마음을 전하는 게 좋을까? 오늘 저녁엔 딸에게 고맙다고 말해야겠어.,Pro_08632,Pro_08632_00022,E61,S07_D02
train-006567,train,중년,여성,건강,해당없음,기쁨,신이 난,HAPPY,오늘 만 보나 걸었어. 응. 내일도 만 보 걸을 거야. 매일 만 보 걷기로 더 건강해지려고 해.,Pro_08879,Pro_08879_00007,E68,S09_D02
train-025723,train,노년,여성,"건강,죽음",만성질환 무,기쁨,기쁨,HAPPY,손녀가 할머니 선물이라며 영양제를 사줬어. 고마운 마음을 표현하고 싶은데 손녀에게 무엇을 해 주는 것이 좋을지 고민이야. 손녀가 즐겨 먹는 음식을 맛있게 해서 주는 것이 가장 좋을 것 같아.,Pro_12231,Pro_12231_00008,E60,S11_D02
train-015790,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,흥분,HAPPY,아들이 명절 때 집에 온다고 해서 오늘은 하루 종일 기분이 좋아. 작년에 서로에게 서운한 일이 있어 그동안 왕래가 적었는데 이번에 먼저 찾아온다고 해서 너무 고맙네. 이제 나도 아들에게 스트레스 주는 말을 하지 않도록 노력하고 조심하려고.,Pro_08636,Pro_08636_00011,E65,S07_D02
train-030861,train,청년,남성,대인관계,해당없음,기쁨,만족스러운,HAPPY,요새 너무 만족스러워. 대인관계가 원만해서 그런가봐.,Pro_03595,Pro_03595_00020,E64,S04_D02
train-033848,train,청년,남성,"진로,취업,직장",해당없음,기쁨,감사하는,HAPPY,어제 팀장님의 말로 상처를 받았는데 한편으로는 아주 감사해. 회사에서 경쟁하는 게 힘들었는데 조언을 받으니 더 신뢰가 생겼다고나 할까? 회사에서 경쟁하는 게 힘들었는데 조언을 받아 기쁘셨군요.,Pro_03832,Pro_03832_00020,E61,S06_D02
train-004399,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,느긋,HAPPY,요즘 주변에서 결혼 안 하냐는 얘기를 많이 하는데 난 아직 생각이 없어. 사 년 만난 남자친구는 있어. 근데 나는 전혀 서두를 생각 없어. 맞아. 난 지금 남자친구가 너무 좋지만 아직은 내 삶을 더 즐기고 싶거든.,Pro_05277,Pro_05277_00044,E66,S05_D02
train-000802,train,중년,남성,"직장, 업무 스트레스",해당없음,기쁨,자신하는,HAPPY,아직도 내가 안정적으로 회사에 다닐 수 있는 건 내가 능력이 있기 때문인 것 같아. 그렇지. 내 친구들은 모두 은퇴를 했거나 은퇴를 목전에 두고 있으니까. 지금만 같으면 나는 은퇴할 날이 아직도 한참 남은 것 같아.,Pro_07440,Pro_07440_00007,E69,S10_D02
train-019428,train,노년,여성,재정,만성질환 무,기쁨,신이 난,HAPPY,손녀에게 노트북을 사줬어. 손녀가 좋아하는 걸 보니 내가 더 기뻐. 응. 내가 열심히 모은 돈이라 그런지 더 뿌듯해. 응. 이런 감정을 가지고 내일 더 열심히 일해야겠어.,Pro_12479,Pro_12479_00013,E68,S13_D02
train-014827,train,청년,남성,"진로,취업,직장",해당없음,기쁨,흥분,HAPPY,얼마 전에 내가 올린 동영상으로 우리 회사가 유명세를 타게 되었어! 그 동영상 만드는 데 고생했거든. 만든 보람이 있었어. 응. 이번 일을 기회 삼아서 더 발전하는 모습을 보이면 더 유명해지겠지. 열심히 할래!,Pro_03836,Pro_03836_00016,E65,S06_D02
train-031693,train,중년,여성,건강,해당없음,기쁨,기쁨,HAPPY,친구가 교통 사고가 나서 병원에 입원했는데 건강이 많이 좋아져서 퇴원해 기뻐. 나랑 어릴 적부터 친한 친구인데 건강을 되찾아서 너무 좋아.,Pro_08871,Pro_08871_00033,E60,S09_D02
train-027060,train,노년,남성,"건강,죽음",만성질환 무,기쁨,기쁨,HAPPY,윗집이 이사 가서 드디어 층간 소음 없이 밤에 깰 일 없이 잘 수 있게 되었어. 이 기쁨을 무엇을 하면서 보낼지 고민이야. 그동안 잠을 제대로 못 잤으니 몰아서 다 잘 거야.,Pro_10671,Pro_10671_00023,E60,S11_D02
train-008814,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,기쁨,HAPPY,오늘 내가 좋아하던 사람에게 고백받았어! 너무 기뻐! 이제 그 사람과 데이트할 생각에 너무 설레. 내일 만나서 고백받아주려고.,Pro_05271,Pro_05271_00038,E60,S05_D02
train-014830,train,청년,남성,"진로,취업,직장",해당없음,기쁨,흥분,HAPPY,그 연쇄 살인범을 드디어 잡았어. 이 놈 때문에 몇 달을 고생했는지 몰라. 응. 진짜 보람차다니까! 진짜 우리 팀이 몇 달 내내 밤도 새고 난리도 아니었어. 일단 이 놈을 유치장에 넘긴 뒤 밀린 잠 좀 자야겠어.,Pro_03836,Pro_03836_00002,E65,S06_D02
train-014824,train,청년,남성,"진로,취업,직장",해당없음,기쁨,흥분,HAPPY,일 순위였던 회사에 합격했어! 너무 기뻐! 정말 기뻐. 이 회사에 정말 다니고 싶었거든. 정말 원했던 회사니까 앞으로 열심히 일할 거야!,Pro_03836,Pro_03836_00020,E65,S06_D02
train-005699,train,중년,여성,건강,해당없음,기쁨,감사하는,HAPPY,평소에 건강관리에 신경 못 썼는데 건강검진 결과에서 이상이 없어서 정말 감사해. 응. 지금부터는 운동도 신경 써서 할 생각이야.,Pro_08872,Pro_08872_00020,E61,S09_D02
train-004371,train,청년,여성,"진로,취업,직장",해당없음,기쁨,신이 난,HAPPY,나 드디어 취업했어! 너무 기쁘고 신나! 이제 하고 싶은 게 너무 많아. 여행도 가고 싶고 후배들에게 도움 되는 선배도 되고 싶어.,Pro_05399,Pro_05399_00006,E68,S06_D02
train-024928,train,노년,남성,재정,만성질환 무,기쁨,기쁨,HAPPY,오래 전에 사둔 주식이 최근 크게 올라서 이익을 봤어. 너무 기분이 좋아. 장기적으로 전망을 해서 투자를 했는데 드디어 수익이 열 배 넘게 올랐어. 너무 신나. 이제 주식을 팔아서 내 노후를 위해 써야겠어. 정말 감격스러워.,Pro_10911,Pro_10911_00010,E60,S13_D02
