sample_id,split,age_group,gender,situation_keyword,physical_disease,emotion_major,emotion_minor,service_label,text,persona_id,talk_id,emotion_code,situation_code,relabel_reason
train-034940,train,노년,여성,대인관계,만성질환 유,기쁨,흥분,HAPPY,지난번 관절염으로 고생할 때 계단에서 짐을 들어줬던 청년을 옆집에서 다시 봤는데 너무 반갑더라고. 다시 보니 너무 반가워서 아는척 했는데 그 청년도 기억하고 있더라고. 고마움을 표시하고 싶어. 또 보게 되면 음료수라도 줘야겠어.,Pro_11336,Pro_11336_00012,E65,S04_D01,
train-030796,train,노년,남성,대인관계,만성질환 유,기쁨,신뢰하는,CALM,난 노인정 사람들을 믿어. 나를 항상 도와줘.,Pro_09773,Pro_09773_00006,E62,S04_D01,
train-032679,train,청년,여성,"진로,취업,직장",해당없음,기쁨,안도,CALM,직장에 취업하니까 마음이 놓여. 응. 월급 받으면 쇼핑을 하러 가려고 해. 맞아. 부모님 용돈도 드리고 싶어.,Pro_05398,Pro_05398_00032,E67,S06_D02,
train-027093,train,중년,남성,"재정,은퇴,노후준비",해당없음,슬픔,비통한,SAD,직장동료들에게 이리저리 치이는 신세가 됐지만 정년퇴직 전엔 회사를 그만둘 수 없어. 참고 버텨야 할지 말지 고민이야. 참고 버텨서 일 계속해야지.,Pro_07153,Pro_07153_00023,E22,S08_D02,
train-026557,train,청년,여성,"진로,취업,직장",해당없음,당황,남의 시선을 의식하는,ANXIOUS,최근에 직장을 하나 구해는데 기분이 좋지 않아. 더 좋은 회사를 갔어야 하는데 다른 친구들에게 회사 이름을 말하기 부끄러울 정도로 작은 회사야. 나의 경력이 부족하니 경력과 실력을 쌓은 다음 더 좋은 회사로 이직하려고.,Pro_05383,Pro_05383_00034,E52,S06_D02,
train-036595,train,청소년,남성,학교폭력/따돌림,해당없음,기쁨,느긋,HAPPY,반 친구들이 나를 따돌리지만 그다지 상관 없어. 나는 어차피 혼자가 편하고 점수만 좋게 받으면 돼. 신경 안 써. 본인들끼리 놀라고 해. 나는 대학만 잘 가면 돼.,Pro_00357,Pro_00357_00005,E66,S03_D02,
train-047354,train,청소년,여성,가족관계,해당없음,당황,부끄러운,ANXIOUS,이번에는 좋은 성적을 받겠다고 부모님과 약속했는데 과학 시험을 망친 것 같아. 부모님이 내 성적에 너무 신경 쓰니까 오히려 성적이 못 나온 것 같아. 너무 죄책감이 들어. 일단 부모님께 죄송하다고 말씀드리고 대화를 나눠보려고.,Pro_01667,Pro_01667_00062,E56,S01_D02,
train-017623,train,중년,남성,"재정,은퇴,노후준비",해당없음,분노,성가신,ANGRY,불필요한 지출이 너무 많아서 가족들과 상의를 해야 할 것이 많아 성가셔. 가족들과 지출 문제에 관해 얘기해보려 하는데 어떻게 해야 할지 고민이야. 불필요한 지출을 줄이고 생활비 내역을 기록하는 가계부를 쓰자고 제안하려 해.,Pro_07150,Pro_07150_00008,E19,S08_D02,
train-029535,train,노년,남성,재정,만성질환 무,상처,억울한,ANGRY,어제 산 주식이 오늘 하한가에 도달했어. 정말 확실한 종목이라고 추천받았는데 너무 억울해.,Pro_10898,Pro_10898_00007,E47,S13_D02,
train-035873,train,청소년,여성,학교폭력/따돌림,해당없음,분노,툴툴대는,ANGRY,예전에 다툰 친구가 갑자기 나에대한 안 좋은 소문을 내. 저번에 발생한 오해 때문인 것 같아. 그래도 그렇지 심하잖아. 우선 오해를 풀어보려고. 사과를 받고 싶은데 안 해주겠지 뭐.,Pro_01862,Pro_01862_00022,E11,S03_D02,
train-042867,train,청소년,남성,가족관계,해당없음,슬픔,낙담한,SAD,어릴 때부터 너무 많은 스트레스에 노출돼서 정신병이 생겼어. 부모님이 항상 싸우셨거든. 사람 많은 곳은 가기 힘들어. 나 자신이 안쓰럽고 너무 슬퍼. 인터넷 커뮤니티로 사람들과 소통해야겠어. 혼자 있어도 소통할 수 있다면 행복할 거야.,Pro_00079,Pro_00079_00031,E28,S01_D02,
train-014374,train,청년,남성,대인관계,해당없음,기쁨,감사하는,HAPPY,내가 지갑을 잃어버렸을 때 전 팀장님께서 며칠 간 점심을 계산해주셨어. 정말 감사해. 맞아. 전 팀장님께 보답을 하고 싶은데 어떤 방법이 가장 좋을까? 나도 전 팀장님께 점심을 사드리려고 해.,Pro_03592,Pro_03592_00007,E61,S04_D02,
train-002137,train,청년,여성,"진로,취업,직장",해당없음,분노,툴툴대는,ANGRY,오늘 매니저가 보낸 업무 톡이 너무 어이없어. 말도 안 되는 요구만 잔뜩 늘어놓고 있어. 우리 팀이 항상 저래. 팀장부터가 명확한 방향성이 없으니 원.,Pro_05342,Pro_05342_00026,E11,S06_D02,
train-041731,train,노년,여성,대인관계,만성질환 무,분노,분노,ANGRY,옛날에 해운회사에서 근무했었던 때가 생각나 좋은 추억이면 좋겠지만 경리팀에서 비밀 장부를 만드는 것을 보고 신고해야 되지 않나 갈등했었지. 그때는 신입이라 딱히 터놓고 의논할 사람도 없었고 나서서 말할 용기가 없었는데 참 어렸었나봐.,Pro_11341,Pro_11341_00048,E10,S04_D02,
train-036254,train,청소년,여성,가족관계,해당없음,기쁨,신뢰하는,CALM,어떤 고민이길래 어머니한테 상담을 받으신건가요? 저도 그렇게 생각합니다. 가장 믿음직스러운건 가족밖에 없죠. 좋은 의견이네요 원하는대로 이뤄졌으면 좋겠어요.,Pro_01673,Pro_01673_00021,E62,S01_D02,
train-029632,train,노년,여성,"건강,죽음",만성질환 무,슬픔,염세적인,SAD,아직은 아픈 데가 없지만 나이가 드니 죽음이 곧 닥칠 것 같아. 그래도 요즘은 평균 수명이 길어졌으니 아직은 젊은 나이지?,Pro_12197,Pro_12197_00045,E26,S11_D02,
train-013942,train,청소년,여성,학업 및 진로,해당없음,분노,노여워하는,ANGRY,엄마가 말도 없이 내 방 책상을 정리하면서 공책을 버렸어. 너무 속상해. 힘들게 정리한 중요 공부노트이거든. 엄마도 실수하셨던 걸 모르실 테니 솔직히 이야기 해야겠어.,Pro_01749,Pro_01749_00019,E18,S02_D02,
train-034927,train,중년,여성,"대인관계(부부, 자녀)",해당없음,분노,툴툴대는,ANGRY,딸이 용돈을 안 올려준다고 삐져서 방에만 있어. 화가 나. 요즘 왜 이리 날 힘들게 하는지 모르겠어. 그래도 엄마로서 먼저 풀어줘야겠지? 그냥 먼저 가서 용돈을 올려준다고 해야겠어. 그게 마음이 편할 것 같아.,Pro_08582,Pro_08582_00025,E11,S07_D02,
train-022643,train,청년,여성,"진로,취업,직장",해당없음,당황,열등감,SAD,내 실적 부진으로 동기가 실적을 나누어 주었으면 좋겠다는 생각이 들어서 당황스러워. 동기가 실력이 월등하게 앞서 나가서 그 능력을 따라가기가 힘들어서 열등감 느껴. 내가 몇 시간씩 더 많이 일하는 방법밖에 없겠지.,Pro_05385,Pro_05385_00017,E54,S06_D02,
train-009024,train,청년,여성,대인관계,해당없음,기쁨,흥분,HAPPY,내가 오늘 고백을 받았는데 그 사람과의 연애가 너무 기대가 돼. 맞아. 너무 좋은 일이 생겨서 흥분된다. 고마워. 나도 그 사람에게 정말 잘해야지.,Pro_05156,Pro_05156_00008,E65,S04_D02,
train-034105,train,청년,남성,"진로,취업,직장",해당없음,기쁨,신뢰하는,CALM,이번 출장을 통해 우리 브랜드에 고객 유입이 확대될 거라고 믿어. 이번 출장으로 고객이 많이 유입되면 늘어난 고객을 관리할 인력도 더 늘어나게 될 거야. 앞으로 회사가 더 커져서 승승장구했으면 좋겠다.,Pro_03833,Pro_03833_00026,E62,S06_D02,
train-024655,train,노년,남성,재정,만성질환 무,분노,툴툴대는,ANGRY,일하는 곳에서 다음 달부터 시간을 줄이는 게 어떻겠냐고 권유했어. 내가 나이를 많이 먹어서 일을 잘하지 못한다고 생각하나 봐. 일하는 곳에 나이가 많아도 일을 잘할 수 있다는 것을 증명할 거야.,Pro_10862,Pro_10862_00026,E11,S13_D02,
train-026139,train,노년,여성,"건강,죽음",만성질환 무,슬픔,마비된,SAD,사람 목숨이 파리 목숨 같아. 너무 허무해. 며칠 전에도 봤는데 동네 슈퍼 마켓 주인이 건강한 줄 알았는데 갑자기 심장마비로 죽었다네! 언제나 활기차고 나한테도 친절한 사람이었는데 자꾸 생각나 허무하고 아무 일도 못하겠네.,Pro_12196,Pro_12196_00006,E25,S11_D02,
train-050105,train,중년,남성,"대인관계(부부, 자녀)",해당없음,불안,초조한,ANXIOUS,아내도 지난해에 세상을 떠났는데 나도 허리가 점점 불편해져서 매사에 짜증이 나. 앞으로 어떤 일을 하면서 생계를 유지해야 할지도 모르겠어. 자식들에게 나의 상황을 솔직히 이야기하고 도움을 받아보려 해.,Pro_07050,Pro_07050_00019,E39,S07_D02,
train-021271,train,청소년,남성,가족관계,해당없음,불안,초조한,ANXIOUS,부모님이 여행가신 틈에 친구들을 불러서 노는데 현관문 여는 소리가 들려. 초조해. 부모님 몰래 친구들을 초대한 거라 부모님께 걸리면 난 혼날 거야. 부모님에게 솔직하게 말하는 게 좋을 것 같아.,Pro_00090,Pro_00090_00007,E39,S01_D02,
train-050591,train,청소년,남성,학교폭력/따돌림,해당없음,상처,버려진,SAD,학교에서 일진 애들한테 두들겨 맞았어. 나는 왜 이렇게 약하고 못났을까? 너무 힘들어. 응. 너무 창피하고 괴로워. 글쎄. 피씨방에 가서 게임이나 해야겠어.,Pro_00340,Pro_00340_00034,E49,S03_D02,
train-005501,train,청년,여성,"진로,취업,직장",해당없음,불안,초조한,ANXIOUS,빨리 취직하고 싶어. 올해도 취업 못 할까 봐 걱정이야. 벌써 삼 년째야. 올해는 꼭 취업 성공하고 싶어. 마음을 편하게 먹고 잘 되겠지. 좋게 생각하려고 해도 쉽지 않아.,Pro_05370,Pro_05370_00020,E39,S06_D02,
train-034540,train,청년,여성,"연애,결혼,출산",해당없음,상처,억울한,ANGRY,남자 친구가 자꾸 바람피우는 거 아니냐고 의심을 하는데 너무 억울해. 내가 왜 그런 오해를 받는지 알 수가 없어서 더 억울한 느낌이야. 남자 친구에게 왜 그렇게 생각을 하게 되었는지 대화를 해봐야겠어.,Pro_05258,Pro_05258_00014,E47,S05_D02,
train-030254,train,청소년,여성,학업 및 진로,해당없음,상처,희생된,SAD,수능 성적은 좋은데 집에 학비가 없어서 등급이 낮은 학교에 가야할 것 같아. 응. 내가 집안 사정 때문에 포기해야될 것 같아.,Pro_01777,Pro_01777_00015,E46,S02_D02,
train-024958,train,노년,남성,재정,만성질환 무,기쁨,신뢰하는,CALM,내 친구는 아주 작은 일도 성실하게 임하는 사람이야. 뭘 맡겨도 걱정되지 않지. 이 친구가 내 친구라 너무 행복해. 맞아. 그 친구와 계속 함께하고 싶어.,Pro_10913,Pro_10913_00005,E62,S13_D02,
train-016038,train,노년,여성,대인관계,만성질환 무,기쁨,감사하는,HAPPY,며느리 덕분에 오랜만에 쇼핑을 했어. 오랜만에 쇼핑을 하니까 기분이 참 좋지. 요즘 퇴직하고 나서 생활비 아낀다고 쇼핑을 한 적이 없거든. 며느리가 내가 좋아하는 걸 보더니 앞으로도 자주 쇼핑을 함께 가자고 하니까 앞으로도 이런 일이 많을 거 같아.,Pro_11392,Pro_11392_00004,E61,S04_D02,
train-011792,train,청년,여성,"연애,결혼,출산",해당없음,분노,방어적인,ANGRY,소개받은 남자가 전에 헤어졌던 남자친구처럼 집착증이 심할 것 같아서 시작도 하지 않으려고 해. 시간도 약속도 제 마음대로 잡지 못해서 힘들었어. 그래서 새로운 사람 만나기가 쉽지 않아. 좋은 사람을 찾기가 참 어려워. 남자들은 다 집착이 조금씩 있는 것 같아.,Pro_05225,Pro_05225_00018,E14,S05_D02,
train-032742,train,중년,남성,"대인관계(부부, 자녀)",해당없음,당황,혐오스러운,ANXIOUS,부부관계에서 육체적으로는 아내가 나를 사랑해 주지 않고 있어. 육체적 관계를 구걸하는 내가 실망스러워. 많은 것을 해 봤지. 그런데 그냥 자기는 원래 안 좋아했고 어쩔 수 없이 한 거라고 하더라고. 그렇다고 밖에서 다른 방법으로 해결할 수도 없고 그냥 내가 포기하고 사는 수밖에 없지.,Pro_07068,Pro_07068_00009,E57,S07_D02,
train-024928,train,노년,남성,재정,만성질환 무,기쁨,기쁨,HAPPY,오래 전에 사둔 주식이 최근 크게 올라서 이익을 봤어. 너무 기분이 좋아. 장기적으로 전망을 해서 투자를 했는데 드디어 수익이 열 배 넘게 올랐어. 너무 신나. 이제 주식을 팔아서 내 노후를 위해 써야겠어. 정말 감격스러워.,Pro_10911,Pro_10911_00010,E60,S13_D02,
train-028030,train,청소년,여성,가족관계,해당없음,기쁨,느긋,HAPPY,오늘도 동생이 엄마한테 혼났네. 숙제를 또 미루다 들켰나 봐. 동생은 성격이 너무 느긋해서 탈이야. 늘 닥쳐서야 한다니까. 단숨에는 힘들겠지. 계획을 실천하면 보상을 해주는 것도 좋을 것 같아.,Pro_01677,Pro_01677_00008,E66,S01_D02,
train-007380,train,청소년,여성,학업 및 진로,해당없음,기쁨,감사하는,HAPPY,진로 고민이 너무 많았는데 상담 선생님이 도와주셔서 정말 감사한 것 같아. 일단 손편지로 진심을 전하려고 생각 중이야.,Pro_01792,Pro_01792_00016,E61,S02_D02,
train-026630,train,청년,남성,"연애,결혼,출산",해당없음,기쁨,안도,CALM,이번에 배우자와 함께 산부인과에 방문했는데 결과가 좋아서 안심이야. 둘 다 나이가 있어서 아이를 낳을 수 있는지 검사를 했는데 다행히 둘 다 매우 건강하대! 부인이랑 매일 걷기 운동해서 더 건강해져보려고. 어서 예쁜 아기천사가 와줬으면 좋겠어.,Pro_03718,Pro_03718_00028,E67,S05_D02,
train-036433,train,청소년,여성,학업 및 진로,해당없음,기쁨,안도,CALM,나에게 오래된 친구들이 존재한다는게 감사해. 맞아. 그래서 친구들에게 감사하다고 얘기하고 싶어. 이 나이에 좀 창피하지만 휴대폰이 없던 옛날처럼 편지를 써볼까 해.,Pro_01798,Pro_01798_00003,E67,S02_D02,
train-002437,train,중년,남성,"재정,은퇴,노후준비",해당없음,기쁨,감사하는,HAPPY,이제 노후준비를 걱정할 나이가 되었네. 항상 내 옆에서 힘이 되어준 사람들에게 감사한 마음으로 살아야지.,Pro_07192,Pro_07192_00018,E61,S08_D02,
train-012357,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,안도,CALM,무사히 조카가 태어났어. 응. 그토록 바라던 아이였는데 잘 낳아서 다행이야. 손잡고 나가 보고 싶은데 좀 더 있어야 할 것 같아.,Pro_05278,Pro_05278_00018,E67,S05_D02,
train-027057,train,노년,남성,"건강,죽음",만성질환 무,기쁨,기쁨,HAPPY,아내가 처음으로 등산에 같이 가주었어. 앞으로도 등산을 같이 가고 싶은데 어찌해야 할지 고민이야. 아내에게 등산의 좋은점에 대해서 이야기 해봐야겠어,Pro_10671,Pro_10671_00017,E60,S11_D02,
train-012800,train,청소년,남성,학업 및 진로,해당없음,기쁨,안도,CALM,얼마 전에 시험에서 아깝게 한 개를 틀린줄 알았는데 알고 보니 맞췄대. 공부 열심히 했었는데 백 점을 못 맞아서 속상했는데 알고 보니 백 점이라서 정말 기뻐. 너무 기뻐. 앞으로도 열심히 공부 할 거야.,Pro_00238,Pro_00238_00016,E67,S02_D02,
train-009995,train,청년,여성,"연애,결혼,출산",해당없음,슬픔,우울한,SAD,난 연애를 못 하는 운명인가 봐. 나 모태 솔로야.,Pro_05235,Pro_05235_00016,E24,S05_D02,
train-027074,train,청소년,여성,가족관계,해당없음,기쁨,편안한,CALM,내 롤 모델은 부모님이야. 나도 부모님처럼 되고 싶어. 부모님은 언제나 정중하고 멋져. 나도 부모님과 같은 사람이 되고 싶어. 일단 나를 사랑해야 할 것 같아.,Pro_01674,Pro_01674_00004,E63,S01_D02,
