sample_id,split,age_group,gender,situation_keyword,physical_disease,emotion_major,emotion_minor,service_label,text,persona_id,talk_id,emotion_code,situation_code,service_label_original,tired_heuristic_applied,tired_heuristic_reason
train-015100,train,중년,남성,"재정,은퇴,노후준비",해당없음,기쁨,신뢰하는,CALM,그 친구를 믿고 투자를 했는데 노후 걱정 없을 만큼 벌어서 너무 기뻐. 투자는 조심스러워서 친한 친구지만 불안했거든. 그래도 믿고 투자 했는데 돈을 많이 벌었어. 기분도 좋은데 친구에게 술 한 잔 사줘야겠어.,Pro_07193,Pro_07193_00003,E62,S08_D02,CALM,False,missing-fatigue-keyword
train-020309,train,청소년,남성,가족관계,해당없음,기쁨,신뢰하는,CALM,내가 며칠 만에 용돈이 없어졌다고 했더니 형이 망설임 없이 자기 용돈을 줘서 기뻤어. 맞아. 지난달에도 용돈이 부족해서 고민하던 중에 형이 자기 용돈을 나눠줬거든. 내가 힘든 일이 생기면 언제나 형이 나를 도와줄 거라는 믿음을 확인 받은 것 같아.,Pro_00113,Pro_00113_00003,E62,S01_D02,CALM,False,missing-fatigue-keyword
train-019293,train,중년,여성,"재정,은퇴,노후준비",해당없음,분노,성가신,ANGRY,복권에 당첨됐는데 연락도 없던 친척들이 돈을 달라고 하니 짜증나. 당첨된 건 친척들이 어떻게 알아가지고. 핸드폰 전화 좀 그만 왔으면 좋겠어. 전화번호를 바꾸고 연락을 끊어버릴까?,Pro_08710,Pro_08710_00009,E19,S08_D02,ANGRY,False,missing-fatigue-keyword
train-037865,train,청소년,남성,학업 및 진로,해당없음,불안,스트레스 받는,ANXIOUS,공부를 해도 성적이 향상이 안돼! 없어. 계속 스터디하는 수 밖에!,Pro_00203,Pro_00203_00005,E32,S02_D02,ANXIOUS,False,missing-fatigue-keyword
train-019838,train,청년,여성,"연애,결혼,출산",해당없음,분노,성가신,ANGRY,남자친구가 너무 아이 같아. 철이 없어서 행동이 꼭 어린아이 같아서 손이 많이 가. 본인 일은 본인이 하라고 다시 이야기 해봐야겠어.,Pro_05230,Pro_05230_00013,E19,S05_D02,ANGRY,False,missing-fatigue-keyword
train-000555,train,중년,여성,"직장, 업무 스트레스",해당없음,당황,혐오스러운,TIRED,부장님은 퇴근할 때에 꼭 새로운 업무를 맡겨서 너무 싫어. 미리 말하면 좀 좋아? 왜 이렇게 사람을 피곤하게 하지? 나도 세게 나가야겠어. 또 이렇게 나오면 내일 하겠다고 말해야지.,Pro_08988,Pro_08988_00005,E57,S10_D02,ANXIOUS,True,fatigue+physical-context
train-008660,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,안도,CALM,친구가 좋은 사람과 연애하는 거 같아 다행이야. 그간 친구 연애가 순탄하지 않았었거든. 응. 정말 괜찮은 사람인 것 같아서 다행이야.,Pro_05278,Pro_05278_00040,E67,S05_D02,CALM,False,missing-fatigue-keyword
train-000588,train,중년,여성,건강,해당없음,분노,안달하는,TIRED,자식들과 오래 함께 살고 싶어서 열심히 운동하고 있지만 쉽지 않아. 체력 때문에 쉽게 지치게 되네. 삼십 분씩 조깅하고 스트레칭을 하고 있어. 더 달리고 싶은데 금방 지쳐버리네. 좋은 음식을 잘 챙겨 먹고 운동을 더 열심히 해야겠어. 평지를 달리는 것뿐 아니라 등산 같은 운동도 병행해 볼까 해.,Pro_08827,Pro_08827_00030,E16,S09_D02,ANXIOUS,True,fatigue+physical-context
train-017905,train,중년,여성,"재정,은퇴,노후준비",해당없음,당황,고립된,SAD,평생을 함께한 동반자가 나와 노후를 기대하지 않는다고 말해서 충격이 커. 나는 이제 둘이서 행복을 찾으려 했는데 정말 속상해. 일단은 인생에 지쳐 그럴지도 모르니 들어주어야겠어. 그리고 대화를 통해 생각을 들어볼래.,Pro_08742,Pro_08742_00034,E51,S08_D02,SAD,False,missing-fatigue-keyword
train-019369,train,중년,여성,건강,해당없음,분노,툴툴대는,ANGRY,난 알코올 중독을 앓고 있어. 그런데도 친구들은 나에게 술을 권해서 이따금 화가 나. 술을 정말 끊고 싶은데 주변에서 도와주질 않아. 알코올 중독이 완벽하게 치료 될 때 까지 친구들을 만나지 말아야겠어.,Pro_08822,Pro_08822_00010,E11,S09_D02,ANGRY,False,missing-fatigue-keyword
train-037713,train,청소년,여성,학교폭력/따돌림,해당없음,기쁨,편안한,CALM,금일 학교 폭력에 대한 교육을 받았어. 응 많이 배울 수 있는 기회였어. 더욱이 우리 학교는 학교 폭력이 없어서 편안하게 감상했어.,Pro_01914,Pro_01914_00004,E63,S03_D02,CALM,False,missing-fatigue-keyword
train-018087,train,청년,남성,"연애,결혼,출산",해당없음,분노,툴툴대는,ANGRY,내가 벌어온 돈인데 왜 아내가 관리하는지 모르겠어. 내가 벌어온 돈은 내가 쓰고 싶어. 오늘 아내랑 그 건으로 다시 상의를 해봐야겠어.,Pro_03662,Pro_03662_00005,E11,S05_D02,ANGRY,False,missing-fatigue-keyword
train-032433,train,중년,여성,"대인관계(부부, 자녀)",해당없음,상처,배신당한,SAD,요즘 들어서 자식을 괜히 낳았다는 생각이 들어. 열심히 키워놨더니 방황한다고 돈까지 낭비하니 말이야. 공무원 시험 치겠다고 자취방 얻어 달라더니 여자친구 불러들여서 노는 것 같아.,Pro_08613,Pro_08613_00032,E42,S07_D02,SAD,False,missing-fatigue-keyword
train-008779,train,청년,여성,"진로,취업,직장",해당없음,기쁨,편안한,CALM,드디어 나랑 잘 맞는 직업을 찾은 것 같아. 원래 갈피를 못 잡았는데 안정된 직업을 찾아서 편안한 기분이 들어. 요즘 덕분에 일상이 행복해.,Pro_05394,Pro_05394_00007,E63,S06_D02,CALM,False,missing-fatigue-keyword
train-002677,train,중년,여성,"직장, 업무 스트레스",해당없음,기쁨,편안한,TIRED,오늘 정말 많이 바쁜 하루였어. 피곤하고 졸려. 바빴지만 막힘없이 술술 흘러가서 스트레스는 없어. 내일부턴 조금 쉬엄쉬엄해도 될 것 같아. 그래서 내일부터는 조금씩 휴식 시간을 가지려고.,Pro_08994,Pro_08994_00005,E63,S10_D02,CALM,True,fatigue+physical-context
train-019228,train,청년,남성,대인관계,해당없음,기쁨,감사하는,HAPPY,취업한 친구가 아침에 차를 태워줘서 출근을 수월하게 할 수 있어서 좋았어! 내가 아직 운전면허가 없어서 걱정이었는데 차 태워준 친구한테 너무 고마워. 친구가 아침도 못 먹고 나오는 것 같던데. 간단한 샌드위치라도 만들어 줘야겠어!,Pro_03592,Pro_03592_00025,E61,S04_D02,HAPPY,False,missing-fatigue-keyword
train-043599,train,노년,여성,대인관계,만성질환 무,슬픔,환멸을 느끼는,TIRED,여기저기 쑤시는 몸으로 밥 벌어먹고 사려니 너무나 힘이 든다. 털어놓고 얘기할 사람도 없어서 몸도 마음도 더욱 지치는구나. 내가 첫 직장을 얻었을 때 생각. 그땐 참 열정이 많은 사람이었지.,Pro_11360,Pro_11360_00028,E29,S04_D02,ANGRY,True,fatigue+physical-context
train-009474,train,중년,남성,"대인관계(부부, 자녀)",해당없음,기쁨,감사하는,HAPPY,가족들이 깜짝 생일파티를 열어줬지 뭐야. 아내와 아이들이 직접 케이크를 만들어줬어. 그러게. 너무 고마워서 눈물이 나더라고.,Pro_07072,Pro_07072_00001,E61,S07_D02,HAPPY,False,missing-fatigue-keyword
train-039368,train,노년,여성,대인관계,만성질환 무,당황,열등감,SAD,남편이 화를 잘 내서 내가 기가 죽어. 깜짝 놀라기도 하고. 갑자기 화내면서 무시하면 나는 겁이 나서 한쪽 구석진 곳으로 숨어. 그러면 남편이 손이나 발을 올려 때리기도 하고. 아니야. 그런건 아니고 내가 못난행동을 해서 화내는거야.,Pro_11385,Pro_11385_00017,E54,S04_D02,SAD,False,missing-fatigue-keyword
train-009007,train,청년,남성,"연애,결혼,출산",해당없음,기쁨,신이 난,HAPPY,나 이제 장가간다! 당연히 신나지! 행복한 결혼 생활을 위해 노력할 거야.,Pro_03719,Pro_03719_00005,E68,S05_D02,HAPPY,False,missing-fatigue-keyword
train-042583,train,청소년,남성,학업 및 진로,해당없음,당황,혐오스러운,ANXIOUS,나는 정신질환이 있어서 이번에 성적이 좋지 않게 나와서 반성하는 중이야. 정신질환을 가지는 죄책감 때문에 공부를 소홀히 했더니 성적에 그대로 반영이 되었어. 나의 정신질환을 받아들이고 다른 사람보다 더 큰 노력을 투자해야겠어.,Pro_00228,Pro_00228_00005,E57,S02_D02,ANXIOUS,False,missing-fatigue-keyword
train-037337,train,청소년,여성,학업 및 진로,해당없음,분노,안달하는,ANXIOUS,내가 대학가기 전에 진로를 못 선택하겠어. 초조한 감정이 들어. 좀 더 고민해서 완전히 결정할 거야.,Pro_01747,Pro_01747_00004,E16,S02_D02,ANXIOUS,False,missing-fatigue-keyword
train-036414,train,청소년,여성,학교폭력/따돌림,해당없음,분노,노여워하는,ANGRY,반에 왕따 시키는 애들이 있는데 상당히 화가 나. 완벽한 사람은 부재한 법인데 모두들 뭐가 잘나서 그러는지 모르겠어. 선생님께 이야기해서 왕따를 뿌리뽑아야겠어.,Pro_01869,Pro_01869_00023,E18,S03_D02,ANGRY,False,missing-fatigue-keyword
train-030615,train,청소년,남성,학업 및 진로,해당없음,기쁨,신뢰하는,CALM,졸업하고 어디로 취업할지 정했어. 부모님이 좋은 곳을 알려주셨거든. 나는 우리 부모님을 믿어.,Pro_00233,Pro_00233_00025,E62,S02_D02,CALM,False,missing-fatigue-keyword
train-031860,train,노년,여성,"건강,죽음",만성질환 유,기쁨,기쁨,HAPPY,게이트볼 동호회 사람들이 명절에 병문안을 와주어서 기뻤어. 명절이라 가족들이랑 시간 보내고 바쁠 텐데 와주니 고맙지. 퇴원하면 동호회 활동 더 열심히 해야겠어.,Pro_12171,Pro_12171_00002,E60,S11_D01,HAPPY,False,missing-fatigue-keyword
train-029609,train,노년,여성,재정,만성질환 무,기쁨,감사하는,HAPPY,결혼한 딸이 이번에 용돈을 올려줘서 고마워. 우리 딸은 어려울 때마다 도와주고 너무 고마워.,Pro_12472,Pro_12472_00001,E61,S13_D02,HAPPY,False,missing-fatigue-keyword
train-006289,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,기쁨,HAPPY,나 어제 남자친구한테 청혼받았어! 요즘 시국이 이래서 언제쯤 이야기할까 했는데 어제 프러포즈 하더라고.,Pro_05271,Pro_05271_00014,E60,S05_D02,HAPPY,False,missing-fatigue-keyword
train-037835,train,청소년,남성,학업 및 진로,해당없음,기쁨,안도,CALM,나 이번 시험 체크 잘못 한 줄 알고 근심 많이 했어. 응. 밀리지 않게 표시 잘 되었더라고. 다행이야.,Pro_00238,Pro_00238_00009,E67,S02_D02,CALM,False,missing-fatigue-keyword
train-001299,train,노년,여성,재정,만성질환 무,기쁨,신뢰하는,CALM,새로운 예금 상품은 평균보다 이자가 두 배나 높아서 수익이 좋을 것 같아. 새마을금고는 시중 은행보다 운영을 보수적으로 하는 편이라 약정금리를 아주 잘 지킨다고. 내가 열심히 알아보고 선택한 상품이라 더욱 확신이 서.,Pro_12473,Pro_12473_00011,E62,S13_D02,CALM,False,missing-fatigue-keyword
train-035258,train,청소년,여성,가족관계,해당없음,분노,노여워하는,ANGRY,학원 열심히 다니는데 엄마는 내가 머리가 나빠서 성적이 안 좋다고 했어. 너무 화가 나! 나도 나름 열심히 노력하고 있는데 어떻게 해야 알아주실까? 학원 선생님과 엄마를 통화하도록 해봐야겠어.,Pro_01629,Pro_01629_00058,E18,S01_D02,ANGRY,False,missing-fatigue-keyword
train-004428,train,중년,여성,"직장, 업무 스트레스",해당없음,불안,조심스러운,TIRED,오늘 업무가 너무 많아서 피곤했어. 갑자기 야간 업무를 하게 됐거든. 막내가 감기 기운이 있어서 가라고 하고 싶었지만 다들 고생하고 있어서 조심스러웠어. 감기약 먹고 괜찮아졌는데 항상 미안한 생각이 드네.,Pro_08969,Pro_08969_00012,E38,S10_D02,ANXIOUS,True,fatigue+physical-context
train-022424,train,청년,여성,"연애,결혼,출산",해당없음,불안,걱정스러운,ANXIOUS,최근 들어 시어머니가 잔병치레가 많으셔서 걱정이 많이 돼. 내가 해드릴 수 있는 일이 딱히 없는 것 같아서 좌불안석이야. 무엇보다 남편과 함께 방문하는 걸 좋아하시니 일단 자주 찾아 뵙는 게 좋을 것 같아.,Pro_05248,Pro_05248_00061,E37,S05_D02,ANXIOUS,False,missing-fatigue-keyword
train-024951,train,노년,남성,재정,만성질환 무,기쁨,신뢰하는,CALM,내 펀드를 관리하는 펀드 매니저가 관리하면서 손해를 본 적이 없어서 신뢰가 가. 코로나 사태에도 펀드 매니저가 잘 대응해줘서 손해를 보지 않았어. 믿음직스러워. 펀드 매니저가 잘 한 부분에 대해 감사를 표해야겠어.,Pro_10913,Pro_10913_00007,E62,S13_D02,CALM,False,missing-fatigue-keyword
train-019252,train,중년,남성,건강,해당없음,기쁨,만족스러운,HAPPY,아내와 같이 운동한 후로 더 건강해지고 사이도 돈독해져서 기분이 매우 좋아. 예전에는 많이 다투고 말도 안 해서 사이가 안 좋았거든. 남자가 먼저 사과하고 풀려고 많이 애썼지. 무뚝뚝한 남자 만나서 아내가 고생이지.,Pro_07315,Pro_07315_00006,E64,S09_D02,HAPPY,False,missing-fatigue-keyword
train-014866,train,청소년,남성,가족관계,해당없음,분노,안달하는,ANXIOUS,아빠가 형이랑 누나는 안아줬는데 나는 안아주지 않아서 화가 나. 나는 안아주지 않는 아빠에게 투정 부리고 싶어. 생각해보니 투정보다는 나도 안아달라고 먼저 이야기하는 것이 좋겠어.,Pro_00067,Pro_00067_00018,E16,S01_D02,ANXIOUS,False,missing-fatigue-keyword
train-000778,train,청년,남성,대인관계,해당없음,분노,구역질 나는,ANGRY,동료가 뒤에서 내 욕을 하고 다녔대. 늘 웃으면서 예의 있게 나를 대하던 친구라 믿어지지 않아. 사람이 그렇게까지 두 얼굴일 수 있다니 소름 끼치고 역겨울 지경이야. 솔직히 표정 관리가 안 될 것 같아. 그냥 이렇게 멀어질 수밖에 없겠어.,Pro_03548,Pro_03548_00018,E17,S04_D02,ANGRY,False,missing-fatigue-keyword
train-021865,train,청소년,여성,학교폭력/따돌림,해당없음,당황,고립된,SAD,체육시간에 짝을 지어서 하는 운동인데 나만 빼서 짝이 없어서 당황했어. 응. 친구들이 너무 밉지만 나한테 왜 그러는지 알고 싶어. 정말 자존심 상해서 넘어갈까도 생각했는데 이유는 알아야 마음이 편할 것 같아.,Pro_01902,Pro_01902_00027,E51,S03_D02,SAD,False,missing-fatigue-keyword
train-013933,train,청소년,여성,학업 및 진로,해당없음,분노,노여워하는,ANGRY,엄마가 나랑 친한 친구를 비교하면서 왜 나는 공부를 못하냐고 혼내셨어. 공부를 못하는 건 상관이 없는데 비교당한 게 너무 서러워. 이번에 성적을 올려서 엄마한테 보여줘야겠어.,Pro_01749,Pro_01749_00018,E18,S02_D02,ANGRY,False,missing-fatigue-keyword
train-048905,train,청소년,여성,학업 및 진로,해당없음,불안,두려운,ANXIOUS,부모님에게 내가 원하는 고등학교로 진학하고 싶다고 말해야 해. 그런데 너무 긴장돼. 부모님은 항상 내 꿈을 밀어주지 않으셨어. 이번에도 내 꿈을 무시하실까 봐 걱정이야. 오늘은 진지하게 부모님에게 내 꿈에 관해 설명하고 내 의지를 보여드릴 거야.,Pro_01762,Pro_01762_00021,E31,S02_D02,ANXIOUS,False,missing-fatigue-keyword
train-020244,train,청년,여성,대인관계,해당없음,기쁨,신이 난,HAPPY,인기가 많아 예약도 어려운 페스티벌을 미리 준비한 친구 덕분에 함께 가게 돼서 신이 나. 그러게 친구한테 너무 고마워! 페스티벌에 가서 친구에게 맛잇는 것을 많이 사주면서 나의 고마움을 전할래.,Pro_05159,Pro_05159_00033,E68,S04_D02,HAPPY,False,missing-fatigue-keyword
