sample_id,candidate_bucket,service_label,approved_label,emotion_major,emotion_minor,situation_keyword,review_note,text
train-003524,SAD_TO_ANXIOUS,SAD,,당황,고립된,"진로,취업,직장",,새로운 부서로 발령이 났는데 창고 같은 곳에서 혼자 자료 정리를 하게 되었어. 처음 해보는 일이라 걱정이 돼. 이전 업무 담당자의 연락처를 전달받았어. 인수인계 자료를 요청한 상태인데 연락을 언제 해야할까? 이번 주 내로 전달받기로 했어. 그걸 보면 좀 나아질 거야.
train-003550,SAD_TO_ANXIOUS,SAD,,당황,고립된,"진로,취업,직장",,나이가 좀 많아도 새로운 일에 도전하려고 취직했는데 막상 일해 보니 나랑 안 맞아서 당황스러워. 또다시 다른 분야에 뛰어들 자신이 없는데 어떻게 해야 할지 모르겠어. 이제 한 달이 조금 지났어. 아직 수습 기간도 다 채우지 못했지.
train-003569,SAD_TO_ANXIOUS,SAD,,상처,고립된,"진로,취업,직장",,주변 친구들은 하나둘 취업에 성공하고 있는데 나만 혼자 뒤처지는 것 같아 불안하고 막막해. 막내 고모와 좀 친한 편이야. 부모님께 고민 상담하기엔 좀 죄스럽고.
train-003596,SAD_TO_ANXIOUS,SAD,,당황,고립된,대인관계,,언제부턴가 직장 동료들 사이에서 친구들 사이에서 혼자가 된 것 같아. 왜 이렇게 됐는지 모르겠고 당황스러워. 그냥 막연한 느낌이야. 같이 있어도 그들과 내가 따로 있는 것 같은 그런 느낌이 들어.
train-003787,SAD_TO_ANXIOUS,SAD,,상처,고립된,"연애,결혼,출산",,친구들이 모두 결혼을 했어. 미혼은 나밖에 없어서 스스로가 고립된 섬같이 느껴져. 아니. 친구들은 여전히 나에게 살갑게 대해줘. 하지만 친구들과 점점 거리가 멀어지는 것 같아서 걱정돼. 친구들과 다 같이 여행을 가는 거야! 여행을 계기로 돈독한 관계를 유지할 수 있을 거야.
train-003815,SAD_TO_ANXIOUS,SAD,,당황,고립된,건강,,주변에서 나만 비만이라 걱정이야. 대책을 세워야지 안 되겠어. 운동을 시작해봐야겠어.
train-003965,SAD_TO_ANXIOUS,SAD,,당황,고립된,대인관계,,이 강의에선 조별 과제를 해야 하는데 너무 걱정이야. 조원을 구하는 것부터가 힘들어서 그래. 다른 학생들은 서로 친한 무리가 있나 봐. 나는 친한 사람이 없어서 조원을 못 구할지도 모르겠어. 마감기한도 짧은데 할 수 있을까?
train-004037,SAD_TO_ANXIOUS,SAD,,상처,고립된,"재정,은퇴,노후준비",,내 나이가 어느덧 은퇴를 준비해야 하는 나이가 되었어. 흘러간 세월에 비해서 나에게 남은 것은 별로 없는 것 같아. 은퇴 후 두 번째 인생은 착실히 준비해야 하는데 걱정이 앞서네!
train-004304,SAD_TO_ANXIOUS,SAD,,당황,고립된,"재정,은퇴,노후준비",,나는 노후 준비가 미흡해 불안해. 사는 집의 대출금과 생활비가 걱정이야. 그런데 최근 부모님까지 갑자기 돈을 빌려달라고 해서 당황스러워. 아파트를 이용해서 은행에 맡기고 연금처럼 받는 것을 생각 중이야. 부모님한테도 상황을 잘 말씀드려야지.
train-004318,SAD_TO_ANXIOUS,SAD,,당황,고립된,"진로,취업,직장",,가고 싶던 기업이 있었는데 코로나 때문에 기업의 공채가 취소돼서 정말 당황스러워. 응. 꼭 그 기업에 입사하고 싶었는데 말이야. 당장 어떻게 해야 하나 고민이야.
train-004421,SAD_TO_ANXIOUS,SAD,,당황,고립된,대인관계,,조별 과제를 하면서 친구와 싸웠어. 조별 과제가 끝나지 않아 또 만나야 하는데 걱정돼. 친구만 잘 지내는 것 같으니까 외롭네. 학교 가서 다툰 친구에게 말 걸어 볼까 봐.
train-004449,SAD_TO_ANXIOUS,SAD,,당황,고립된,"재정,은퇴,노후준비",,친구들은 노후준비를 단단히 해놓은 모양인데 난 벌어놓은 게 없으니 걱정이야. 다들 주식투자다 뭐다 준비를 단단히 해놓았더군. 나도 적은 돈이지만 은행에 가서 투자에 대한 상담을 받아봐야겠어. 내가 투자에 대해 아는 게 별로 없어서 말이야.
train-004710,SAD_TO_ANXIOUS,SAD,,상처,고립된,"진로,취업,직장",,이제 취업을 해야 되는데 전공에 맞는 일자리가 없어. 너무 막막해. 응. 원래 우리 과가 갈만한 곳이 수요 자체가 적어. 선배들도 마찬가지였어. 자리가 날 때까지 무기한 기다리는 수밖에.
train-004789,SAD_TO_ANXIOUS,SAD,,당황,고립된,"직장, 업무 스트레스",,추석 연휴에 직원들이 돌아가며 당직을 서야 한다는 소식을 들었어. 그렇다네. 그것도 심지어 나만 추석 당일 당직이야. 너무나 당황스러워.
train-004988,SAD_TO_ANXIOUS,SAD,,당황,고립된,"재정,은퇴,노후준비",,지금은 그런대로 생활하지만 나이 들어 걱정이야! 생활하느라 별로 저축을 못 했거든. 요즘 건강도 별로 안 좋아. 병원에서는 이상 없다는데 괜찮겠지?
train-005057,SAD_TO_ANXIOUS,SAD,,당황,고립된,"진로,취업,직장",,나 취직 때문에 너무 힘들다. 코로나 때문에 내가 준비하던 면접이 다 취소됐어. 너무 당황스러워. 면접은 그래도 진행할 줄 알았거든.
train-005143,SAD_TO_ANXIOUS,SAD,,당황,고립된,"진로,취업,직장",,원하던 직장이었는데 내가 원하던 직무가 아니라서 좀 당황스러워. 좀 나만 전공도 다르고 고립된 기분이야. 그런데 회사 동기들에게 이야기해 보니 다들 그렇대.
train-005201,SAD_TO_ANXIOUS,SAD,,당황,고립된,"대인관계(부부, 자녀)",,아이들과 저녁을 먹으면서 친구 관계에 대해서 대화를 했는데 대인관계의 관념에 차이에 당황했어. 나한테 관심을 가지고 있는 친구가 우선이고 연락도 오는 친구들한테만 한다는 거야.
train-005206,SAD_TO_ANXIOUS,SAD,,당황,고립된,대인관계,,처음 일을 배우는데 상사가 내가 느리다면서 계속 화내서 너무 당황스러웠어. 배운 대로 최대한 빠르게 해보려고 노력했는데 서툴러서 계속 실수하니까 그 상사가 더 화내는 거야. 집에 가고 싶었는데 힘들었지만 그래도 끝까지 참고 일했어.
train-005351,SAD_TO_ANXIOUS,SAD,,당황,고립된,대인관계,,얼마 전에 술자리 모임에 나를 불러 놓고 없는 사람 취급한 거 있지? 너무 당황스러웠어. 응. 괜히 그 모임에 나갔다 싶었어.
train-005409,SAD_TO_ANXIOUS,SAD,,상처,고립된,"재정,은퇴,노후준비",,요즘 은퇴나 노후준비에 관한 생각을 할 때면 가슴만 답답해져. 불안하고 답답한 마음에 아내와 얘기해 보면 아내는 노후준비에 대한 생각은 없는 것 같아. 정말 외롭고 고립된 기분이야.
train-005477,SAD_TO_ANXIOUS,SAD,,상처,고립된,"진로,취업,직장",,내가 취업을 할 수 있을까? 누구한테 고민을 털어놓을 곳도 없어. 친구들에게 털어놓고 싶은데 날 이해해줄까? 그럴 것 같아. 친구에게 말해봐야겠어.
train-005559,SAD_TO_ANXIOUS,SAD,,당황,고립된,"연애,결혼,출산",,얼마 전에 출산했는데 몸이 예전만큼 좋지가 않아. 이런 상황에서 남편이 사소한 것도 잔소리해서 너무 당황스러워. 아픈 사람한테 누가 잔소리를 해? 속상하기도 하고 짜증 나기도 한데 무엇보다 당황한 마음이 커. 말했지. 아픈 사람한테 잔소리하고 싶냐고 짜증 내려다 나도 잘못한 게 있으니까 미안하다고 사과했어.
train-005563,SAD_TO_ANXIOUS,SAD,,당황,고립된,"재정,은퇴,노후준비",,아직 좀 더 일하고 싶은데 회사 사정이 어려워져서 나이 순서대로 명예퇴직 신청을 받을 거라고 해서 걱정이야. 전혀 없는데 이렇게 빨리 퇴직하게 될 줄은 꿈에도 몰랐거든. 앞으로 어떻게 살아야 할지 집에는 어떻게 말해야 할지 눈앞이 캄캄해.
train-005706,SAD_TO_ANXIOUS,SAD,,당황,고립된,"직장, 업무 스트레스",,프로젝트를 같이 시작했는데 다들 일을 나에게 미뤄. 당황스러워. 나는 내가 맡은 역할만 하면 된다는 생각으로 참여했는데 모두 일을 떠넘기기에 급급해. 아무도 도와주지 않고 오롯이 혼자서 일을 해야 한다는 생각에 억울하고 서글퍼.
train-005772,SAD_TO_ANXIOUS,SAD,,당황,고립된,"연애,결혼,출산",,곧 결혼인데 아내 될 사람이 아주 바빠 다 혼자서 알아봐야 하는 상황이라 매우 버거워. 너무 막막한 감정과 같이 도와줄 사람이 주변에 아무도 없다는 게 매우 힘드네.
train-005835,SAD_TO_ANXIOUS,SAD,,당황,고립된,대인관계,,당황스러워. 내가 왜 그 무리에서 왕따가 된 거지? 나를 따돌리는 것 같아. 어제도 나를 빼놓고 자기들끼리 모임을 한 것 같아.
train-005966,SAD_TO_ANXIOUS,SAD,,상처,고립된,"연애,결혼,출산",,다들 잘만 연애하고 결혼하고 행복하게 출산해서 사는데 나는 남자 친구도 없어서 속상해. 주위의 친한 친구들과 같은 생활이 아니다 보니 나만 다른 세상에 고립된 느낌이 들어. 직장 동료들이긴 한데 동료들은 아무리 친해도 할 수 없는 얘기가 있거든. 정말 속을 터놓고 대화를 하는 친구들이 갑자기 다 떠난 것 같고 당황스러워.
train-005982,SAD_TO_ANXIOUS,SAD,,당황,고립된,"연애,결혼,출산",,여자친구와 헤어졌어. 너무 갑작스러워서 당황스러워. 응. 내 생각엔 잘 지내고 있었는데 갑자기 헤어지자 하더라고.
train-006041,SAD_TO_ANXIOUS,SAD,,당황,고립된,"재정,은퇴,노후준비",,국민연금을 받을 수 없다는 뉴스에 당황했어. 응. 난 당연히 받을 수 있을 거로 생각했거든.
train-006239,SAD_TO_ANXIOUS,SAD,,당황,고립된,"연애,결혼,출산",,다음 주에 결혼식을 올려서 다시 한번 골라놨던 웨딩드레스를 입어 보러 갔어. 근데 가게에서 내 드레스를 잃어버렸대. 당장 다음 주가 결혼식인데 당황스러워서 말도 안 나오더라.
train-006251,SAD_TO_ANXIOUS,SAD,,당황,고립된,"재정,은퇴,노후준비",,투자했던 펀드 수익률이 마이너스가 됐어. 너무 당황스러워. 그래. 원래도 들쭉날쭉하던 종목이긴 했어. 그렇긴 하지만 내가 자초한 일이니 누굴 탓할 수는 없어.
train-006292,SAD_TO_ANXIOUS,SAD,,상처,고립된,건강,,아픈데 혼자 있으니 너무 외롭고 서러워. 있긴 한데 연락하기가 좀 망설여지네. 너무 걱정할 것 같아서 말이야. 근데 혼자서 밥도 못 먹고 너무 힘들어서 도움을 요청해야겠어.
train-006357,SAD_TO_ANXIOUS,SAD,,당황,고립된,건강,,오늘 무척 당황스러웠어. 병원에서 골다공증이라는 진단을 받았는데 남편이 내 나이 때엔 흔하다며 대수롭지 않게 여기더라고.
train-006422,SAD_TO_ANXIOUS,SAD,,상처,고립된,"진로,취업,직장",,혼자 공무원 시험 준비한 지 삼 년이나 지났어. 친구들도 모두 합격해서 떠났는데. 온종일 공부만 하다 보니까 사회와 고립된 느낌이야. 이런 상태로 합격해서 사회에 나가서 취업할 수 있을지 걱정이야.
train-006477,SAD_TO_ANXIOUS,SAD,,당황,고립된,"진로,취업,직장",,오늘 회사에서 너무 황당했어. 직원 몇 명이 나를 다그치듯이 몰아세웠어. 걱정이네. 내일 다시 얘기해봐야겠어.
train-006539,SAD_TO_ANXIOUS,SAD,,상처,고립된,"직장, 업무 스트레스",,이번에 시스템이 개편되면서 우리 팀 업무 중 일부를 내가 혼자 하게 되었어. 사수가 없으니 막막하네. 담당을 나눠서 해왔어. 그런데 갑자기 인원 감축에 시스템 개편으로 내가 다 맡게 되었지. 조언을 구할 곳도 없고 사수도 없는데 팀장님은 알아서 하라는 식이니 정말 답답해.
train-006589,SAD_TO_ANXIOUS,SAD,,상처,고립된,대인관계,,요즘 나 고민 있어. 나는 왜 친구가 없을까? 응. 어떻게 친구를 사귀어야 할까.
train-006688,SAD_TO_ANXIOUS,SAD,,상처,고립된,"대인관계(부부, 자녀)",,내가 아이들한테 너무 무섭게 대하나 봐. 남편한테는 잘 웃고 대화도 잘하는데 나한테는 안 그래. 아이들과 얘기를 해봐야겠지? 그래서 이해시켜야지. 아이들이 마음을 열어 줄지 모르겠어.
train-006761,SAD_TO_ANXIOUS,SAD,,당황,고립된,대인관계,,남자친구가 친구들이랑 여행 가서 편히 놀다 오라고 연락하지 말라고 했는데 몇 시간째 연락이 안 돼. 나는 남자친구를 너무 믿어서 너무 당황스럽고 무서워.
train-006804,SAD_TO_ANXIOUS,SAD,,상처,고립된,"재정,은퇴,노후준비",,혼자 사는데 나이 들어 노후가 걱정이야. 자식도 없는데 외로울 것 같아. 친구들을 만나면 좋은데 친구들 만나면 돈을 쓰게 되어서 안 만나게 되더라.
train-007206,SAD_TO_ANXIOUS,SAD,,당황,고립된,건강,,어제 피검사 결과 받았는데 혈당 수치가 높게 나와서 당황스럽더라고. 많이 높게 나와서 병원 예약을 하고 왔어. 나는 체중도 정상이고 작년 검사에는 정상으로 나왔는데 당황스러워.
train-007207,SAD_TO_ANXIOUS,SAD,,상처,고립된,"대인관계(부부, 자녀)",,어제 남편과 아들 진로 문제로 얘기하다가 부부 싸움을 했어. 남편은 아들 일에 너무 관심이 없는 것 같아 관심을 가져달라고 얘기하다가 감정이 격해져서 싸우게 되었어. 눈물이 나오더라고. 누군가에게 고민을 얘기할 사람도 없어 말한 건데 남편이 나 몰라라 하니 얼마나 슬픈지.
train-007551,SAD_TO_ANXIOUS,SAD,,당황,고립된,"진로,취업,직장",,직장 안에서 왕따를 당하는 것 같아. 당황스럽고 너무 혼자 고립된 것만 같아. 어려운 일에 도움도 못 받고 밥도 매번 혼자 먹어. 누구도 손을 내밀지 않아. 사실 잘 모르겠어. 그냥 다 그만두고 싶어.
train-007552,SAD_TO_ANXIOUS,SAD,,당황,고립된,"진로,취업,직장",,나 면접 보다가 당황했잖아. 생각 못 한 질문을 해서 순간 대답을 못 했어. 그래도 잘 이야기해서 면접은 마무리됐어.
train-007676,SAD_TO_ANXIOUS,SAD,,당황,고립된,건강,,내 또래 친구들이 건강을 위해서 영양제를 먹는 줄 몰랐어. 너무 당황스러워. 나는 아직 젊다고 생각했는데 친구들은 나이 들었다고 벌써 시작한 지 꽤 됐대.
train-007704,SAD_TO_ANXIOUS,SAD,,상처,고립된,건강,,건강검진 결과를 받고 한참을 울었어. 너무 괴롭고 외로워. 내 건강이 많이 안 좋아졌대. 수술하고 괜찮은 줄 알았는데 아닌가 봐. 나를 걱정해 줄 사람이 없어. 가족들은 각자 살기 바쁘고 친구들도 연락 안 한 지 오래되었거든.
train-007764,SAD_TO_ANXIOUS,SAD,,당황,고립된,"대인관계(부부, 자녀)",,딸이 나이가 들어가는데 남자친구가 없어 초조해. 중학교 때는 딸 좋다는 남자애들이 많았는데. 한 살 한 살 나이는 들어가는데 남자도 안 사귀고 결혼 생각도 없는 것 같아 걱정이네.
train-008174,SAD_TO_ANXIOUS,SAD,,상처,고립된,"연애,결혼,출산",,타지로 이사를 하였더니 아는 사람이 없어 너무 외로워. 여긴 완전 시골이라 주변에 사람을 만날 곳도 없어. 다시 고향으로 돌아가야 할지 고민 중이야.
train-008211,SAD_TO_ANXIOUS,SAD,,당황,고립된,대인관계,,대학교를 자퇴하고 싶어. 힘들게 들어온 대학이기는 한데 아는 사람이 아무도 없어서 걱정이야. 나만 친구가 없는 것 같아. 아니. 그런데 동아리를 가입하면 사람을 만날 수 있어서 좋을 것 같긴 하네.
train-008549,SAD_TO_ANXIOUS,SAD,,당황,고립된,"연애,결혼,출산",,내 주변 친구들은 벌써 다 결혼을 했어. 혼자 동떨어진 기분이야. 이런 기분 처음이라 당황스러워. 응. 내가 과연 결혼을 할 수 있을까 걱정이야.
